,species_category,detection_time,probability,detection_count,surveyID,drone_lat,drone_lon,species_name,KML
1747,Macropod,2022-08-22 23:23:00,,4.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.577412,151.72078,Kangaroo,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1748,Macropod,2022-08-22 23:23:00,,2.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.577303,151.72074,Kangaroo,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1749,Macropod,2022-08-22 23:24:00,,1.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.577363,151.720291,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1750,Macropod,2022-08-22 23:25:00,,4.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.577395,151.720008,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1751,Possum,2022-08-22 23:30:00,,1.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.577762,151.718342,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1752,Macropod,2022-08-22 23:31:00,,1.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.577832,151.717415,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1753,Glider,2022-08-22 23:32:00,Med,1.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.57769,151.717082,Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1754,Possum,2022-08-22 23:34:00,,1.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.578063,151.717364,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1755,Arboreal Species,2022-08-22 23:35:00,Med,1.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.578117,151.717768,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1756,Macropod,2022-08-22 23:36:00,Med,1.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.577817,151.719973,Kangaroo,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1757,Macropod,2022-08-22 23:41:00,,2.0,a6921672-3e88-44ba-808e-d6f7bc0a007d,-30.577672,151.720964,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A02_AGL_1063m.kml
1758,Macropod,2022-08-24 21:26:28,,1.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.330592,151.645677,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1759,Macropod,2022-08-24 21:27:08,,1.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.330342,151.647434,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1760,Possum,2022-08-24 21:29:27,,2.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.330367,151.650525,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1761,Macropod,2022-08-24 21:31:20,,1.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.330852,151.646797,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1762,Macropod,2022-08-24 21:31:55,,1.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.331035,151.645437,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1763,Macropod,2022-08-24 21:32:44,,3.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.331283,151.646706,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1764,Macropod,2022-08-24 21:33:15,,2.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.331194,151.647354,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1765,Macropod,2022-08-24 21:34:14,,1.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.330781,151.650373,Kangaroo,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1766,Macropod,2022-08-24 21:34:50,,4.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.331203,151.65034,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1767,Macropod,2022-08-24 21:35:26,,3.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.33141,151.648845,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1768,Macropod,2022-08-24 21:37:12,,1.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.331992,151.647642,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1769,Macropod,2022-08-24 21:37:52,,7.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.331739,151.649494,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1770,Macropod,2022-08-24 21:38:15,,4.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.331614,151.650403,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1771,Macropod,2022-08-24 21:38:38,,3.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.331583,151.650631,Kangaroo,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1772,Macropod,2022-08-24 21:39:04,,6.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.331737,151.650805,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1773,Macropod,2022-08-24 21:39:59,,9.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.332142,151.649594,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1774,Macropod,2022-08-24 21:46:17,,2.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.332552,151.649602,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1775,Arboreal Species,2022-08-24 21:49:00,,1.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.333124,151.648842,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1776,Koala,2022-08-24 21:54:00,High,1.0,1de6bff3-278f-401f-b01d-b33c6faccf29,-30.333629,151.650835,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1777,Koala,2022-08-22 18:39:12,Low,1.0,96cdecba-04d7-43f0-92d7-e2ac1af37ded,-30.570406,151.716571,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A03_AGL_1041m.kml
1778,Possum,2022-08-22 18:45:36,,1.0,96cdecba-04d7-43f0-92d7-e2ac1af37ded,-30.570076,151.720048,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A03_AGL_1041m.kml
1779,Possum,2022-08-22 18:55:08,,2.0,96cdecba-04d7-43f0-92d7-e2ac1af37ded,-30.572746,151.718727,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A03_AGL_1041m.kml
1780,Possum,2022-08-22 18:59:16,,1.0,96cdecba-04d7-43f0-92d7-e2ac1af37ded,-30.572895,151.719884,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A03_AGL_1041m.kml
1781,Possum,2022-08-22 19:05:00,,1.0,96cdecba-04d7-43f0-92d7-e2ac1af37ded,-30.573132,151.721008,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A03_AGL_1041m.kml
1782,Koala,2022-08-24 20:26:00,High,1.0,b2bc96c2-2045-4c34-9323-c43a5f0b4ebb,-30.326233,151.649793,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19_AGL_1337m.kml
1783,Possum,2022-08-24 20:31:00,,1.0,b2bc96c2-2045-4c34-9323-c43a5f0b4ebb,-30.326126,151.651098,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19E_AGL_1315m.kml
1784,Macropod,2022-08-24 23:15:00,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.326741,151.643605,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1785,Macropod,2022-08-24 23:17:34,,2.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.327314,151.639366,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1786,Macropod,2022-08-24 23:21:06,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.32772,151.643512,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1787,Possum,2022-08-24 23:22:37,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.327758,151.642555,Common Ringtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1788,Possum,2022-08-24 23:27:35,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.328269,151.644506,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1789,Macropod,2022-08-24 23:33:20,,2.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.329335,151.639928,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1790,Macropod,2022-08-24 23:34:38,,2.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.329112,151.642776,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1791,None,2022-08-24 23:37:52,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.329304,151.643571,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1792,Possum,2022-08-24 23:39:48,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.329703,151.640568,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1793,Macropod,2022-08-24 23:40:55,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.330015,151.639853,Kangaroo,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1794,Macropod,2022-08-24 23:43:32,,2.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.330163,151.643503,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1795,Aerial Species,2022-08-24 23:45:03,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.330135,151.642821,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1796,Aerial Species,2022-08-24 23:46:25,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.330355,151.642121,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1797,Macropod,2022-08-24 23:47:29,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.330535,151.640351,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1798,Macropod,2022-08-24 23:48:00,,1.0,8c4b3bd7-045f-4c72-a2e2-6e940bc9d79e,-30.330516,151.643544,Macropod,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1799,Possum,2022-08-24 22:29:00,,1.0,3daf8fdc-a924-491f-84df-571135f02ee9,-30.330237,151.648233,Common Brushtail Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19_AGL_1337m.kml
1800,Possum,2022-08-24 22:31:00,,2.0,3daf8fdc-a924-491f-84df-571135f02ee9,-30.329993,151.650021,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19_AGL_1337m.kml
1801,Glider,2022-08-24 22:34:00,,1.0,3daf8fdc-a924-491f-84df-571135f02ee9,-30.330671,151.647325,Glider,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1802,Possum,2022-08-24 22:37:00,,1.0,3daf8fdc-a924-491f-84df-571135f02ee9,-30.331151,151.645374,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1803,Possum,2022-08-24 22:44:00,,1.0,3daf8fdc-a924-491f-84df-571135f02ee9,-30.33121,151.650283,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1804,Arboreal Species,2022-08-24 22:51:00,,1.0,3daf8fdc-a924-491f-84df-571135f02ee9,-30.332537,151.650952,Arboreal Species,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A19S_AGL_1327m.kml
1805,Aerial Species,2022-08-25 00:19:00,,1.0,d66ea61c-e87b-4c10-a842-6834e94220cf,-30.327278,151.639978,Flying Fox,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1806,Possum,2022-08-25 00:23:00,,1.0,d66ea61c-e87b-4c10-a842-6834e94220cf,-30.327248,151.643604,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1807,Koala,2022-08-25 00:31:00,Low,1.0,d66ea61c-e87b-4c10-a842-6834e94220cf,-30.327886,151.644555,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1808,Possum,2022-08-25 00:42:00,,1.0,d66ea61c-e87b-4c10-a842-6834e94220cf,-30.329744,151.641014,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1809,Possum,2022-08-25 00:44:00,,1.0,d66ea61c-e87b-4c10-a842-6834e94220cf,-30.32973,151.639909,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1810,None,2022-08-25 00:50:00,,1.0,d66ea61c-e87b-4c10-a842-6834e94220cf,-30.330159,151.64281,Bird,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1811,Possum,2022-08-25 00:53:00,,1.0,d66ea61c-e87b-4c10-a842-6834e94220cf,-30.33036,151.642062,Possum,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
1812,Koala,2022-08-25 01:00:00,High,1.0,d66ea61c-e87b-4c10-a842-6834e94220cf,-30.33086,151.640482,Koala,drive/Shareddrives/Thermal File Archive/.UGCS/Armidale/Armidale_KMLS/A18_AGL_1332m.kml
